Rating,steming_data,Score,Sentiment
5,responnya cepat tanggap,1,Positif
5,respon cepat,1,Positif
1,respon dokter keburu habis,0,Netral
5,bantu harga konsultasi jangkau fitur ya lengkap tebus resep ingat obat,3,Positif
1,kirim barang tentu ya jasa kirim banyak costumer pilih jasa kirim pakai,4,Positif
1,mahal konsultasi sebentar sembuh,2,Positif
5,fast response keren aplikasi,-1,Negatif
5,bantu bayi anak temu dsa cocok kali dsa dokter dandug bawono spa msc dokter kulit dasar alam chat dokter sedia video call better pakai vcall harga murah kali chat dokter kulit sedia vcall angkat kirim foto resep obat cocok saran penggunapilih dokter atas,6,Positif
5,bantu,0,Netral
5,manfaat,1,Positif
5,bagus alam layan,0,Netral
5,suka,0,Netral
5,mantab cepat enak bekerjasama asuransi sehat langsung pakai fasilitas,1,Positif
5,terimakasih dokter mudah tatap langsung dokter respon dokter cepat ramah,4,Positif
5,aplikasi bagus cepat praktis,0,Netral
5,bantu sehat praktek dokter layan dokter halodoc ramah dokter pilih cocok terima kasih,0,Netral
5,good prosesa cepat,1,Positif
5,halo dok bantu sih langsung dokter spesialis konsultasi,5,Positif
4,lancar,0,Netral
4,mudah konsultasi cepat menit,1,Positif
5,cepat tanggap mudah erti bantu tksh halodoc,1,Positif
5,bagus aplikasi,-1,Negatif
5,kirim obat jadwal tentu jadwal paket tanggal tanggal tolong tanggap cepat,-1,Negatif
5,bantu rs,0,Netral
5,bantu pasien rs konsultasi via halodoc,1,Positif
5,keren salut langsung jawab dokter detail resep mudah terimakasih krisna permana tuhan kati keluarga mu amin,5,Positif
1,integrasi lokasi perangkat user surfing dokter dekat perangkat aktif kasih opsi dokter rs singapuraaustralia,1,Positif
5,masyallah dokter ramah bangetpuas buangettt,0,Netral
5,bantu halodoc,0,Netral
5,bagus mudah administrasi mudah,0,Netral
5,manfaat solusi ya,3,Positif
5,bagus banget halodok bantu sakit rumah sakit terimakasih halodoc,1,Positif
5,moga bantu respon tangan cepat hasil diaganosa sakit sesuai resep obat sakit hilang sembuh,4,Positif
5,dokter ya ramah,1,Positif
5,guna moga layan aplikasi dokter halo doc ramah kecuali,2,Positif
1,konsultasi halodoc aplikasi pilihin apotik jauh ampun deh efisien sampah begadang tunggu obat,-3,Negatif
3,puas mhn maaf apk ya hapus,1,Positif
5,gud praktis,1,Positif
5,bantu terimakash halodoc,0,Netral
5,bantu,0,Netral
4,fast respon,1,Positif
1,kecewa novi obgyn bad service konsultasi bilang sore bu habis konsultasi sesi habis kira sedekah bad service banget,1,Positif
5,manfaat,1,Positif
5,mudah dokter kompeten,0,Netral
5,dokter ya bagus cocok banget dia balas ya aplikasi bantu pergi dokter offline halodoc,1,Positif
1,bjir chat dokter dihalodoc asa chat chatgpt versi bloonnya,2,Positif
5,mudah obat tinggal,-1,Negatif
5,anak rantau bantu,-1,Negatif
5,dokter ramah bantu,0,Netral
5,pakai halodoc konsultasi dunia perskincarean promo ugalanugalan mantap terimakasih halodoc,4,Positif
5,dokter buka,0,Netral
5,oke banget,2,Positif
5,yerus berivasi refonsive,0,Netral
5,bantu terima kasih halodoc tenaga medis semangat depan hebat,2,Positif
5,jelas mudah erti detail trimakasih hallodoc,2,Positif
1,aplikasi batal pesan aplikasi menu batal coba ubah alamat kirim gun menu batal pesan batal menu ubah alamat kirim,-4,Negatif
5,tolong banyak apotek daerah,0,Netral
5,rs antri masyaallah enak banget,1,Positif
5,dokter cepat tanggap ramah,1,Positif
5,chat dokter ya batesannya ya jam,3,Positif
1,konsultasi apk inisetelah dokter keluh detailtapi dokter hilang kabar mana sesi ya habistolong perhati,2,Positif
5,konsultasi dokter langsunh bantu,1,Positif
5,fast respond detail jelas nya,1,Positif
5,inspirasi,-1,Negatif
1,sulit aplikasi tebus obat resep dokter tida uang tunda pas nebus anehh sumpah,0,Netral
5,kirim cepat obat lengkap,0,Netral
5,dokter halodoc ramah bantu keluh pasienterimakasih halodoc,0,Netral
1,susah error,-2,Negatif
2,gratis konsultasi bayar ya,3,Positif
5,bantu,0,Netral
5,respon cepat,1,Positif
5,terima kasih halodoc mudah alhamdulillah layan dokter terima kasih,3,Positif
5,layan dokter bagus,0,Netral
5,bantu desak,0,Netral
5,respon cepat praktis,2,Positif
5,layan baik resep obat bagus,0,Netral
5,mantap bantu responsif,1,Positif
5,mantap kak,1,Positif
5,bantu antri rumah malu periksa sensitif,1,Positif
5,layan bagus cepat,0,Netral
3,membantutapi pesan alamat depok ya cari apotik depokmasa apotik jakarta kantorkasian ojolnya instan ribu jakarta depok eh tau ribu aplikasi abangnyaakhirnya abang anter kantorcoba urgent butuh obat lan kasiansemoga depan baik,-4,Negatif
5,muas bantu,1,Positif
5,dokter ramah bantu,0,Netral
5,bantu banget,1,Positif
4,konsultasi nyaman,2,Positif
5,chat dokter cepat asuransi kantor resep obat biaya kirim gratis,3,Positif
5,praktis cepat,1,Positif
5,aplikasi bantu chat langsung dokter asli rumah sakit harap depan aplikasi bagus bantu manusia alami amin,1,Positif
5,bantu terima kasih dok,2,Positif
5,bantu benarbenar bantu terima kasih layan,1,Positif
5,dokter balas cepat moga cocok resep,2,Positif
5,bantu dokter ya cepat tanggapbaik ramah,1,Positif
5,mudah,0,Netral
1,ribu layang tunggu dokter batalin duit maksud ya konsultasi dapett duit hilang,2,Positif
2,pesan batal pesan ulang produk sedia wilayah bayar kembali saldo halodocsaat saldo tarik proses tunda terusjadi saldo endap halodoc upaya saldo halodoc transakso anda kembali,6,Positif
5,cepat tangan,1,Positif
5,pakai langsung kasih konsultasi bagus nice,3,Positif
5,sengat bantu lekas sehat,0,Netral
5,dokter ya fast respon,2,Positif
4,aplikasi bantu aplikasi menit menit telat langsung sesi tutup chat bayar hp pas mati low urus dada ya rugi sih,-1,Negatif
5,very good ramah,1,Positif
5,dokter ramahdetail menjelaskannyafast respon,1,Positif
1,chat batas menit respon apa dokter deh pakai aplikasi halodok kecewa buang buang uang,-3,Negatif
5,enak konsultasi halodoc hehe,1,Positif
5,alhamdulillah bantu malas rumah sakit dokter ramah sabar therapi pas keluh,2,Positif
5,bagus apk ya,1,Positif
5,mantap responya ya cepat utuk pesan obat eagu deh ngebatu banget sakit kambuh malam klinik tutup apk halodoc bantu banget,-1,Negatif
5,terimakasih saran,1,Positif
4,konsultasi dokterdokternya responsifbalas chat lamakeburu habis respon cs apotek cepatpipetnya rusak langsung ganti terimakasih,5,Positif
4,mudah solusi jalan hidup depa,1,Positif
5,konsultasi mina spa bantu arah obat terimakasih dok,2,Positif
5,puas,1,Positif
5,butuh obat gampang,-2,Negatif
1,cacat beli antibiotik pakai resep dokter ribetttt tembus resep ambil obat lokasi jangkau alamat langgan,1,Positif
5,dokter fast respon bahasa santun mudah erti,0,Netral
5,aplikasi bantu konsultasi dokter,0,Netral
5,alhamdulillah dokter ya terima kasih dokter,3,Positif
5,terimakasih bantu,1,Positif
5,dokter ramah jelas mudah paham,0,Netral
5,kali konsultasi halodoc bagus layan dokter detail kasih resep kasih saran,3,Positif
5,responya lugas,1,Positif
1,layan lambat,1,Positif
5,obat wilayah solusi halodoc terima kasih mudah suami,1,Positif
5,bantu konsultasi dokter,1,Positif
5,bantu aplikasi terima kasih aplikasi halodoc,-1,Negatif
5,konsultasi rumah sakit,1,Positif
5,terimakasih banyakbanyak halodoc sumpah apa apk bantu jelasin lebar inti apk manfaat bantu banget,2,Positif
1,not recomended resep salah apotek chat cs suruh konsultasi ulang mesan produk kirim minggu,3,Positif
5,bantu anak malam konsultasi layan layan ramah juara,-1,Negatif
5,sangatt bantu terima kasih halodoc,1,Positif
5,walapun onlinetapi bantu tinggal desayg dokter spesialis,1,Positif
5,konsultasi dokter mudah halodoc,1,Positif
5,pilih dokter responsif connect jaring apotek,0,Netral
5,tanggap dokter cepat,1,Positif
5,keren,0,Netral
5,jelas dokter bantu puas,1,Positif
5,responsif,0,Netral
5,konsultasi mana sajathx halodoc,1,Positif
5,bantu konsultasi dokter,1,Positif
1,gelo siah halodok panyateh teu mayar siah ngomongna we garatis ih gelo siah karu steh aing rakyat jelitaaa goceng atuh arek mah mayarna naon sakal konsultasi gocap ih gelo rakus siah maraneh kak puskesmas ge ngan sapuluh rebu siah gelo siah,-6,Negatif
5,cepat mandapatkan obat cocok konsultasi beli obat,-1,Negatif
3,aplikasi stuck operasi ulang kali masuk masuk tolong bantu,-2,Negatif
5,bu dokter cantik profesional tanggap masalah,0,Netral
5,praktis cepat,1,Positif
5,bagus,0,Netral
5,konsultasi dokter lancar,1,Positif
5,bantu thanks,1,Positif
5,mudah rumah antri,1,Positif
3,tolong ubah input alamat kirim manual masuk peta pas sesuai titik detil alamat ubah kurir bingung,1,Positif
1,aplikasi bug knapa konsultasi beli obat kadang dibales didiemin sesi habis,-1,Negatif
5,membantuh,0,Netral
5,ramah dokter detail saran bagus,1,Positif
5,mantap dokter,1,Positif
5,hubung dokter memlih dokter lainuntuk laynn bagus cepat responnyahanya pas masuk konsul kadang dokter systmnya lamag respon,2,Positif
5,terimakasih halo dok anak ku sakit bingung syukur ya aplikasi sangaaaaaat bantu dokter kasih resep manjur ber efek anak ku terimakasih,4,Positif
5,bagus terimakasih,1,Positif
5,bantu konsultasi dokter resep obat rumah dokter ramah mudah paham jelas terimakasih halodoc,3,Positif
5,bantu darurat,0,Netral
5,layan bagus dokter ramah jelas mudah erti masalah hadap terimakasih,0,Netral
1,kirim pesan minggu,1,Positif
5,bantu saat spesialis,1,Positif
5,manfaat hemat,1,Positif
5,bagus manfaat,1,Positif
4,pilih dokter resep dokter harga beli bingung harga,2,Positif
3,bayar dokter hubung respon dana pilih dokter,1,Positif
5,bantu saat dokter layan n balas chat dokter fast respon terima kasih,3,Positif
5,dokter konsul enak dokter ramah dok,1,Positif
1,nebus obat susah daerah,-2,Negatif
4,terima kasih halodoc bantu strik bagi konsultasi online solusi,3,Positif
5,mudah konsultasi cari obat,-1,Negatif
5,bantu butuh desak,-1,Negatif
1,pilih dokter aktif transfer eh dokter selesai sesi uang,-1,Negatif
5,enak ya maksaih,1,Positif
5,bantu sekaliterimaksih halodoc,0,Netral
5,halodoc batu konsultasi,1,Positif
5,ok banget,2,Positif
5,respon cepat super gercep bu dokter,1,Positif
5,respon dokter cepat tanggap keluh pasien langsung solusi tindak terimakasih dokter,5,Positif
5,moga diet ku hasil,1,Positif
5,terimakasih manfaat harga konsultasi jangkau layan desy ramayana spn,4,Positif
5,bangga banget aplikasi halodoc mudah butuh tolong spesialis nya baik banget suami ku ambar spkulit pakai ketemu obat nya cocok banget kambuh alhamdulillah,3,Positif
5,bantu mantap,1,Positif
1,parah banget orang sakitt bayart doktr ya aktiff truss pilih doktr lainn bayart aktif gmnn tolongg peras nama setidakk nya tugas muncul bego,-1,Negatif
4,bagus obatny twrdekat rumah,1,Positif
5,dar saran tulis dokter,0,Netral
5,aplikasi batu butuh layan cepat antri puskesmas klinik,-2,Negatif
5,very good response,1,Positif
5,mantap dokternyaaa,1,Positif
2,aplikasi ya fitur ya jelek riwayat konsultasi chat ya hilang sesi baca riwayat konsultasi ulang lihat resep hilang,6,Positif
5,bantu emergency sulit klinik,0,Netral
1,apk bayar dokter balas,0,Netral
5,aps bantu urgent dangke ya,1,Positif
5,bagus simpel belanja obat tinggal kota cuman terima toko kirim kurir moga tingkat layan ya,4,Positif
5,bantu mudah konsultasi beli obat,0,Netral
5,cepat respon,1,Positif
5,bantu,0,Netral
5,mudah manfaat,1,Positif
4,dokter baikbaik arah banget,1,Positif
1,registrasi otp gagal fitur keluarapp aco,-1,Negatif
5,bantu malam malam terima kasih novita tanasal,-1,Negatif
5,bantu konsultasi urgen,0,Netral
5,sangaat membantuu,0,Netral
5,good joob,1,Positif
5,mantap andal genting,1,Positif
5,bantu,0,Netral
1,bad experience system bayar muka booking lambat masuk sesi konsultasi layan bijak customer service solutif defense tampung keluh,1,Positif
5,bantu terimakasih,1,Positif
5,terimakasih hallodoc bantu keluh sehat cepat aman,1,Positif
5,senang,0,Netral
5,bantu pas sakit libur kota,0,Netral
1,kecewa bayar konsultasi psikaterahli jiwa respon singkat padat komunikatif diagnosanya arah versi chat pilih video call voice chattelepon chat lebar chat baca benar diagnosa suruh bpjs konsultasi kondisi parah kasih obat solusi ya konsultasi dokter,4,Positif
5,bantu,0,Netral
5,ketemu dokter ketenagan,1,Positif
5,biar bintang bicara,0,Netral
5,aplikasi bantu cari obat kondisi urgent,-3,Negatif
5,terimakasih bantu,1,Positif
5,mudah obat,-1,Negatif
1,lamaa banget pesan bayar,1,Positif
5,terima kasih dok moga resep baik respon dokter cepat,5,Positif
1,apliskasi bayar konsultasi pas bayar selesai dokter sibuk pas dikeluarin chat ulang bayar,4,Positif
5,bantu cepat konsultasi dokter,1,Positif
5,simple cepat bantu,1,Positif
4,ya dokter sakit rasa,-1,Negatif
4,bantu susah oergi moga cocok resep obat,0,Netral
5,moga manfaat benar muluz my face hehe,2,Positif
5,syukur aplikasi bantu sehat beli resep obat mudah antar rumah,1,Positif
5,the best,0,Netral
5,bantu saat rumah sakit konsultasi dapat obat rumah,1,Positif
5,respon cepat dangat bantu surat terang sakit,0,Netral
5,terimakasih halodoc konsultasi obat trhadap keluh halodoc sedia obat resep dokter dokter sembarang dokter dokter ramah trimakasih halodoc,2,Positif
5,bantu kolsultasi dokter butuh,-1,Negatif
1,dokter sibuk tolong tampil aktif bingung lanjur bayar dokter sibuk batal kembali dana,0,Netral
5,aplikasi mudah publik,-1,Negatif
5,aplikasi bagus dokter cepat tanggap apotik bekerjasama kota obat lengkap,-2,Negatif
5,obat komplit,-1,Negatif
5,ramah,0,Netral
5,bantu pakai aplikasi halodoc launching,-1,Negatif
5,dokter nya ramah sabar informatif,1,Positif
4,service muas kadang obat ready apotikmungkin apt ya review ganti apt lengkap,3,Positif
5,muas,1,Positif
5,bantu,0,Netral
5,packing rapi sumpah bantu banget,1,Positif
5,bagus,0,Netral
5,bantu layan cepat,0,Netral
5,top banget pokok atas mudah,1,Positif
4,konsultasi halo doc layan ya dokter ramah,3,Positif
3,lambat banget dokter balas keluh pasien keburu mati duluan,1,Positif
5,keluar surat sakit,-2,Negatif
1,konsultasi psikiater resep kecewa buang duit beli obat tau obat,-2,Negatif
4,tunggu kurir sih slebihnya oke,1,Positif
5,oke keren,1,Positif
5,solutif jaman,-1,Negatif
5,coba mudah mudah cocok,0,Netral
1,muas,1,Positif
5,terima kasih halodoc,1,Positif
5,praktis mudah,1,Positif
4,dokter handal kompeten fast respon,1,Positif
4,aplikasi bantu,-1,Negatif
5,bantu konsultasi,1,Positif
1,buruk konsultasi spesialis menit menit sesi chat,2,Positif
5,alhamdulillah terimakasih apk bantu,2,Positif
2,min konsultasi eror uninstall,0,Netral
5,ramah komunikatif,0,Netral
5,good app,1,Positif
5,dokter ya ramah ramah,1,Positif
5,halodoc keren bantu pokok bintang bicara,0,Netral
5,halodoc jaring internet kencang solusi ya,3,Positif
1,sesi dokter offline rugi banget,0,Netral
5,mudah parnoan,0,Netral
5,sakit obat,-2,Negatif
5,kerenrespon dokter cepat,0,Netral
5,aplikasi tolong recomended mudah pakai efisien,0,Netral
1,beranda eror mulu,-1,Negatif
5,mudah tindak,0,Netral
5,bantu prgi dokter langsung,1,Positif
5,sangaat bantu,0,Netral
5,appnya bagus ya konsultasi detail,3,Positif
5,bantu beli obat kirim cepat,0,Netral
5,kirim obat jam super cepat terimakasih,1,Positif
5,layan chat dokter cepat,1,Positif
5,dokter,0,Netral
5,bagus percaya,1,Positif
1,kirim jalan eh buka awal terkonfirmasipdhal urgent banget obat dibatalin bisasial banget,2,Positif
5,puas layan dokter halo doc,2,Positif
5,bantu konsultasi online biaya lumayan jangkau dokter responsif obat bukti ampuh,-1,Negatif
5,keren dokter responsive,0,Netral
4,bantu obat kulit wajah pakai haloskin cocok banget aplikasi crash ya isi keluh gagal upload gambar dll mohon bantu min banget pesan ulang haloskin ya,0,Netral
5,konsultasi dokter mudah beli obat praktis,1,Positif
5,bantu efektif,1,Positif
5,dokterny ramah bagus garcep,0,Netral
5,membantuu mahasiswa kota obat bpjs rujuk faskes asal,-2,Negatif
5,dokter ramah balas cepat jelas mudah paham,0,Netral
5,obat mudah efisien,0,Netral
5,lengkap pilih dokter sabar kasih jelas manjur resep aplikasi mudah pakai cepat obat kali pakai sembuh,0,Netral
2,bantu sayang surat sakit aku periksa dokter klinik,-2,Negatif
4,layan bagus cepatt,0,Netral
5,sesuai order,1,Positif
5,dokter respon jelas lengkap,1,Positif
5,bantu kunjung dokter,0,Netral
5,bantu susah rumah consul by online,0,Netral
5,temanhidupsehat,0,Netral
5,guna ya malas dokter,1,Positif
5,terimakasih halodoc bantu anak banyaaaaak timbang obat rs aplikasi halodoc keluh solusi ya konsultasi dokter spesialis sajaa obat langsung rumah,3,Positif
5,membantue,0,Netral
5,bantu rumah cuman kurang moga apotek kasihan drivernya banget jemput obat kerja apotek,2,Positif
5,bantu dal kondisi desak,0,Netral
5,membantudan mudah akses medis lengkap halo docmakasih halo doc,3,Positif
1,riweh kasih resep obat nebus obat aplikasi,-2,Negatif
5,layan optimal wokey,0,Netral
5,mantap jiwa,1,Positif
5,bantu terimakasih,1,Positif
5,dokter jelas ya sabar good,3,Positif
5,nyaman cepat konsultasi ribet antri dokter,1,Positif
5,layan dokter ramah,0,Netral
5,andal mana butuh,-1,Negatif
5,dokter ya ramah,1,Positif
5,alhamdulillah puas moga obat resep dokter cocok amin dokter ramah pokok senneng kosul,3,Positif
5,konsultasi dokter mudah online,1,Positif
5,aplikasi bantu manfaat moga barokah jaga kualitas layan,2,Positif
5,tenang dokter dokter spesialis anak recomended,0,Netral
5,drnurul ati sinaga komunikatif informasi keluh keluh pasien worth konsultasi beliau,0,Netral
4,aplikasi bagus beli produk sehat original exspayer sesuai kolsultasi ahli spesialis sakit lemah aplikasi obat pesan bayar transfer bank obat dana refunt tahan saldo holodoc langsung rekening,1,Positif
5,apk ya bagusdokternya ramah,1,Positif
5,dokter kooperatif cepat solusi,1,Positif
1,ku pikir beli obat halodoc obat cepat minggu kecewa obat butuh cepat cepat,-4,Negatif
4,puasss,0,Netral
5,dokter ya juta ramah,2,Positif
5,sukakkm,0,Netral
5,first time konsultasi dihalodoc bantu banget hihi terima kasih drdanu purnama aji resep obat wajah detail jelas thankyou dok,5,Positif
2,slow respon banget dokternyajujur guna kecewaaa,4,Positif
5,dokter baik layan cepat,0,Netral
5,jelas detil,0,Netral
5,bantu terimakasih cipta halodoc,1,Positif
5,cepat orisinal,1,Positif
5,bantu terima kasih,1,Positif
5,alhamdulillah bantu konsultasi sesuai rasa diagnosis jenis obat dokter ramah solusi surat dokter konsultasi ulang,3,Positif
5,hope help good,2,Positif
5,rekomendasi,0,Netral
5,guna darurat alam covid malam butuh chat,0,Netral
5,satset ribet antre dokter dll kirim cepat,0,Netral
5,alhamdulillah bantu,1,Positif
5,bantu banget,1,Positif
5,mintasaran tolong mana biar palinng dokter kesini,0,Netral
